timestamp,x,y,yaw
1669052101523682117,0.0,0.0,0
1669052101722958087,0.0,0.0,0
1669052101937452077,-0.06900123588275164,-0.0016477592289447784,0
1669052102123970031,-0.06900123588275164,-0.0016477592289447784,0
1669052102322022914,-0.06900123588275164,-0.0016477592289447784,0
1669052102522994041,-0.06900123588275164,-0.0016477592289447784,0
1669052102723176956,-0.06900123588275164,-0.0016477592289447784,0
1669052102938133001,-0.06900123588275164,-0.0016477592289447784,0
1669052103124088048,-0.06900123588275164,-0.0016477592289447784,0
1669052103323007106,-0.06900123588275164,-0.0016477592289447784,0
1669052103523695945,-0.06900123588275164,-0.0016477592289447784,0
1669052103727768898,-0.07165686076041311,0.109558648429811,0
1669052103937769889,-0.07165686076041311,0.109558648429811,0
1669052104123064041,-0.07165686076041311,0.109558648429811,0
1669052104321794033,-0.1406580952461809,0.1079108901321888,0
1669052104523267030,-0.1406580952461809,0.1079108901321888,0
1669052104723695039,-0.1406580952461809,0.1079108901321888,0
1669052104938868999,-0.1406580952461809,0.1079108901321888,0
1669052105121876001,-0.1406580952461809,0.1079108901321888,0
1669052105322077989,-0.1406580952461809,0.1079108901321888,0
1669052105522727012,-0.1406580952461809,0.1079108901321888,0
1669052105723558902,-0.1406580952461809,0.1079108901321888,0
1669052105937082052,-0.1406580952461809,0.1079108901321888,0
1669052106122550964,-0.1406580952461809,0.1079108901321888,0
1669052106321137905,-0.1406580952461809,0.1079108901321888,0
1669052106522660970,-0.20965932973194867,0.1062631318345666,0
1669052106723182916,-0.20965932973194867,0.1062631318345666,0
1669052106938864946,-0.20965932973194867,0.1062631318345666,0
1669052107122889995,-0.20965932973194867,0.1062631318345666,0
1669052107321847915,-0.21231495158281177,0.21746953949332237,0
1669052107522330045,-0.21231495158281177,0.21746953949332237,0
1669052107722749948,-0.21231495158281177,0.21746953949332237,0
1669052107937422037,-0.21231495158281177,0.21746953949332237,0
1669052108122912883,-0.21231495158281177,0.21746953949332237,0
1669052108321587085,-0.21231495158281177,0.21746953949332237,0
1669052108522021055,-0.21231495158281177,0.21746953949332237,0
1669052108722695112,-0.21231495158281177,0.21746953949332237,0
1669052108937773942,-0.21231495158281177,0.21746953949332237,0
1669052109122940063,-0.21231495158281177,0.21746953949332237,0
1669052109321547031,-0.28131618455518037,0.21582178305834532,0
1669052109522099971,-0.28131618455518037,0.21582178305834532,0
1669052109722564935,-0.2839718048926443,0.32702819164842367,0
1669052109936965942,-0.2839718048926443,0.32702819164842367,0
1669052110122544050,-0.2839718048926443,0.32702819164842367,0
1669052110322016000,-0.2839718048926443,0.32702819164842367,0
1669052110522536993,-0.21497057343367487,0.3286759490147233,0
1669052110723334074,-0.21497057343367487,0.3286759490147233,0
1669052110938885927,-0.14862496545538306,0.4415301140397787,0
1669052111122333049,-0.07962373550981283,0.4431778723374009,0
1669052111327879905,0.05572309601120651,0.5576798031106591,0
1669052111528044939,0.19372555462177843,0.5609753271564841,0
1669052111723289966,0.3980736038647592,0.677125028334558,0
1669052111938361883,0.6024216437945142,0.7932747388258576,0
1669052112123310089,0.8067696744110435,0.9094244567677379,0
1669052112321896076,1.077463268651627,1.1384283686056733,0
1669052112523050069,1.350812493590638,1.2562258839607239,0
1669052112722420930,1.6931629256578162,1.375671200454235,0
1669052112937695026,2.035513340146281,1.4951165383681655,0
1669052113123249053,2.4442092736717314,1.7274161027744412,0
1669052113323559999,2.8529051679652184,1.9597157016396523,0
1669052113527450084,3.2642567275324836,2.080808924511075,0
1669052113727833032,3.741953762131743,2.3147564018145204,0
1669052113937288045,4.291307680308819,2.439145336858928,0
1669052114129532098,4.835350102628581,2.7859471468254924,0
1669052114327883958,5.384703944437206,2.9103362038731575,0
1669052114527717113,5.9314020031597465,3.1459317253902555,0
1669052114727706909,6.5444454294629395,3.4943815683946013,0
1669052114936096906,7.229145746328868,3.7332729371264577,0
1669052115129411935,7.844844817998819,3.9705165307968855,0
1669052115329144954,8.529545011930168,4.209408080205321,0
1669052115527965068,9.280590487411246,4.5611540181562304,0
1669052115723799943,10.034291712916456,4.801693662069738,0
1669052115938329935,10.854338168632239,5.155087737366557,0
1669052116127648115,11.605383350048214,5.506834028288722,0
1669052116323863029,12.428085493505932,5.749021954834461,0
1669052116528630971,13.317132794996724,6.104064369574189,0
1669052116728179931,14.137178823468275,6.457458986900747,0
1669052116938230991,15.026225886074826,6.812501706182957,0
1669052117129041910,15.915272827958688,7.167544585652649,0
1669052117327652931,16.804319649003446,7.522587624378502,0
1669052117528225898,17.759711455437355,7.9904852313920856,0
1669052117723797082,18.648758012335747,8.345528601668775,0
1669052117935854911,19.537804446415976,8.700572128407657,0
1669052118129103899,20.495851875748485,9.057263856753707,0
1669052118323860883,21.384898063610308,9.412307715043426,0
1669052118523195981,21.48305863351561,11.083699909038842,0
1669052118723386049,25.108242014655843,12.505525128915906,0
1669052118943962097,26.13263320038095,12.975072462111712,0
1669052119128619909,26.546639582375064,12.984961207024753,0
1669052119323451042,27.50468573346734,13.341654293239117,0
1669052119523399114,29.26152526331134,14.941395921632648,0
1669052119723278045,29.86925310094375,15.512261464260519,0
1669052119948065042,30.4929186796071,15.41588865686208,0
1669052120124124050,30.546044936287217,13.19176057074219,0
1669052120322077035,32.50982241751626,17.689462614245713,0
1669052120527915000,33.730654353741556,15.715767045505345,0
1669052120728581905,34.40738262666855,16.288281369954348,0
1669052120947812080,35.41317726287525,17.536275449208915,0
1669052121129755973,36.039499163394794,17.328696927055717,0
1669052121330071926,36.63925660599489,18.23318251501769,0
1669052121527986049,37.60261404153425,18.367464743554592,0
1669052121728960037,38.11749878444243,17.0445258859545,0
1669052121942667961,39.34623441158328,17.630227209068835,0
1669052122127458095,40.72625445772428,17.663193468004465,0
1669052122328999042,43.3111001442885,19.282720036804676,0
1669052122528558015,42.71400059107691,18.267027229070663,0
1669052122728966951,43.547325729974546,18.064394689165056,0
1669052122942044973,44.31430656113662,17.74890751298517,0
1669052123128230094,45.72082115057856,19.562825955450535,0
1669052123328934907,46.87524100556038,20.369293556548655,0
1669052123528929948,47.83062772988342,20.837196958251297,0
1669052123727879047,48.98504696309101,21.64366505574435,0
1669052123941636085,50.012090950855054,22.002010912634432,0
1669052124128667116,50.710070692235604,21.684876263141632,0
