timestamp,x,y,yaw
1669052102125374078,2.156263e-06,8.928825e-07,1.848434e-06
1669052102250574111,1.2371610377320378e-05,6.18215913824995e-05,7.387057e-06
1669052102312975883,-7.593768469171309e-05,0.00016674383903956595,1.1774697e-05
1669052102375468015,-0.0011029131388148293,-0.0013233962533885316,-0.000122969103
1669052102437993049,-0.0010159138628446454,-0.0013797086720371936,-0.000125322199
1669052102518054962,-0.00106862825126163,-0.0013669256456537526,-0.000126514687
1669052102563191890,-0.0021959496559696336,-0.0004057383152471024,-6.0178777000000004e-05
1669052102625447988,-0.0021612076261703487,-0.00042302453601126584,-6.397025900000001e-05
1669052102687992095,-0.002211844807574995,-0.00042148164773450164,-6.225275700000001e-05
1669052102751444101,-0.002969335526570589,-0.0009454347928641383,-0.000140422427
1669052102812921047,-0.0029445412487069693,-0.0009426744135095849,-0.000137874163
1669052102875577926,-0.0029689861575371056,-0.0009580405833343008,-0.000139453028
1669052102937859058,-0.003089500088151109,-0.0011977588796327336,-0.00018259549799999998
1669052103000381946,-0.0030777278280938987,-0.001195733304160642,-0.00018626705299999998
1669052103063018083,-0.0030398081932602704,-0.0011878726772028686,-0.00018395191999999997
1669052103125324010,-0.0028930697660356354,-0.001321468772278475,-0.00018841235799999998
1669052103188143968,-0.0029115246833241316,-0.0013291485282803251,-0.00018627602199999997
1669052103254198074,-0.002872706413105307,-0.0013312446362296068,-0.00018488082499999996
1669052103312933921,-0.0029048008937711195,-0.0013265936254960892,-0.00018814242499999996
1669052103375631093,-0.0028765762307596497,-0.0013300351038135116,-0.00019131781399999996
1669052103437983036,-0.0028651367337213076,-0.0013234135092718815,-0.00019282637999999995
1669052103500484943,-0.002904226184581202,-0.0012863860711062453,-0.00019021460899999994
1669052103562935113,-0.0029047258196261863,-0.001298525706287977,-0.00019187932699999994
1669052103625713109,-0.0028746669003883,-0.0013127602542351768,-0.00019227642129999995
1669052103688034057,-0.0028527897592699127,-0.0012992863504444868,-0.00019184506829999994
1669052103752424001,-0.002866145568766434,-0.00130235784325484,-0.00019392062129999993
1669052103812987089,-0.0028860599377402677,-0.0013120968766311791,-0.00019575951429999993
1669052103875504016,-0.002891182926664465,-0.0012828151631962981,-0.00019738903129999994
1669052103938275098,-0.002943283651586585,-0.0013057338995312274,-0.00020124969529999995
1669052104000900030,-0.002900787588756806,-0.0012999601307339427,-0.00020154481639999994
1669052104063093900,-0.0029192170174707883,-0.0012988107073547963,-0.00019791388539999993
1669052104125413894,-0.0029070900550981966,-0.0012908671762934482,-0.00019445188039999992
1669052104188123941,-0.0029257140752602957,-0.001291380465227434,-0.00019863431439999993
1669052104250525951,-0.002896667670057612,-0.0012950322529122211,-0.00020050849339999993
1669052104312983989,-0.0028914360978010627,-0.0012870318367260622,-0.00020126174399999992
1669052104375524997,-0.002891027780064926,-0.0012907800509807145,-0.00020032886759999992
1669052104437947988,-0.0028344715568138796,-0.0012886729347825173,-0.00020341346259999992
1669052104500498056,-0.002813505179328365,-0.0012889332334313156,-0.0001987597465999999
1669052104563009977,-0.0027940918420816755,-0.0013120422224777474,-0.0002022338275999999
1669052104625880002,-0.0027790701439102095,-0.0013123494693795278,-0.00020132850309999991
1669052104688102006,-0.002782944274474719,-0.0013169960345007956,-0.0002011053379999999
1669052104751754999,-0.00281974719196825,-0.0012852552025958309,-0.0002014131396999999
1669052104813077926,-0.002803283896742845,-0.0012962033887418585,-0.00020142494181999988
1669052104875541925,-0.00278024455145229,-0.0013005483165287532,-0.00020105575011999987
1669052104938035964,-0.002780244551466497,-0.0013005483165083223,-0.00020105575011980666
1669052105000844955,-0.00278828006292389,-0.0012981673598744263,-0.00019636563611980667
1669052105063330888,-0.002832919489168296,-0.001286583784001824,-0.00019295128311980667
