timestamp,x,y,yaw
1669041816798726081,2.1562613495619453e-06,8.928864857083169e-07,1.848434e-06
1669041816924174070,1.2371271265577262e-05,6.182165194623122e-05,7.387057e-06
1669041816986280918,-7.593848416365687e-05,0.00016674351213289229,1.1774697e-05
1669041817049590110,-0.03504095172848547,-0.0022166936763614344,-0.00011988847338109482
1669041817111423015,-0.03495395258502405,-0.002273006299727589,-0.00012224156938109483
1669041817173836946,-0.035006666958197395,-0.002260223210482881,-0.00012343405738109484
1669041817236397027,-0.05626679748439972,-0.0009363804471341975,-7.727844536754905e-05
1669041817298815011,-0.05623205552014108,-0.0009536667996220173,-8.106992736754905e-05
1669041817361227989,-0.056282692704195565,-0.0009521239983147158,-7.935242536754905e-05
1669041817423993110,-0.06477547100217429,-0.0018990971895560488,-0.00015070779127575838
1669041817486413002,-0.06475067673134492,-0.0018963367470191388,-0.00014815952727575838
1669041817548846006,-0.06477512166443614,-0.0019117028782486248,-0.00014973839227575838
1669041817611709117,-0.06489564593697739,-0.0021514159750553323,-0.00019288086227575837
1669041817673713922,-0.0675679528993983,-0.0018201174974890595,-0.00020002939582999352
1669041817736382961,-0.06753003328276318,-0.0018122567827423093,-0.0001977142628299935
1669041817798757076,-0.06821310520867979,-0.0018530710870247463,-0.00020266533255147077
1669041817861304044,-0.0682315601095617,-0.0018607508824524833,-0.00020052899655147077
1669041817923887014,-0.06819274183641844,-0.0018628469362426286,-0.00019913379955147076
1669041817986176013,-0.06822483630191434,-0.0018581958208297776,-0.00020239539955147076
1669041818048958063,-0.06870001897231287,-0.0017251930639608848,-0.0002058163347470438
1669041818111285924,-0.06868857946528543,-0.0017185714866764985,-0.0002073249007470438
1669041818173747062,-0.06872766901285239,-0.0016815441506036828,-0.0002047131297470438
1669041818237843990,-0.06889685582448943,-0.001672851283021271,-0.0002063838623694676
1669041818298759937,-0.068866796910904,-0.0016870858429046953,-0.0002067809566694676
1669041818361327886,-0.06884491977559762,-0.0016736119296772362,-0.0002063496036694676
1669041818423891067,-0.07057888768642162,0.06638576390033629,-0.00019116264699456457
1669041818486418008,-0.07059880207330446,0.06637602490358037,-0.00019300153999456457
1669041818548799991,-0.0706039250145136,0.0664053066253632,-0.00019463105699456457
1669041818613279104,-0.07065602582791687,0.06638238809017184,-0.00019849172099456458
